id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
53077091,2020/07/14 7:04 PM CEST,2020-07-14,2020-07-14 17:04:00 UTC,Vienna,2719089,antrum,2020-07-14 18:48:48 UTC,2020-07-15 13:38:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/53077091,https://inaturalist-open-data.s3.amazonaws.com/photos/84401983/medium.jpeg,,"",,1,0,false,,"Gratkorn, Österreich",47.1441174357,15.3460716787,8,,,,8,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
53080974,2020-07-12 11:04:27 AM GMT+02:00,2020-07-12,2020-07-12 09:04:27 UTC,Africa/Johannesburg,3014442,vasicekf,2020-07-14 19:25:22 UTC,2020-07-15 11:47:39 UTC,research,,https://www.inaturalist.org/observations/53080974,https://static.inaturalist.org/photos/84410530/medium.jpeg,,"",,1,0,false,2,"Kłodzko, PL-DS, PL",50.15910369,16.56996053,6,,,,6,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53086419,2020-07-14 10:38:57 AM GMT+02:00,2020-07-14,2020-07-14 08:38:57 UTC,Africa/Johannesburg,3014442,vasicekf,2020-07-14 20:09:08 UTC,2020-08-15 13:41:39 UTC,research,,https://www.inaturalist.org/observations/53086419,https://static.inaturalist.org/photos/84418128/medium.jpeg,,"",,1,0,false,2,"Rychnov nad Kněžnou, CZ-HK, CZ",50.29391542,16.39173745,7,,,,7,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
53141875,2020-07-15 2:37:18 PM GMT+03:00,2020-07-15,2020-07-15 11:37:18 UTC,Baghdad,3313689,riku10,2020-07-15 11:37:57 UTC,2021-08-02 10:27:11 UTC,research,,https://www.inaturalist.org/observations/53141875,https://static.inaturalist.org/photos/84508435/medium.jpeg,,"",,1,0,false,2,"86300 Oulainen, Suomi",64.277750329,24.8315283005,4,,,,4,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53169163,2020/07/11 7:56 PM MSK,2020-07-11,2020-07-11 16:56:00 UTC,Moscow,1440491,convallaria1128,2020-07-15 16:51:09 UTC,2020-07-23 15:59:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/53169163,https://inaturalist-open-data.s3.amazonaws.com/photos/84551073/medium.jpg,,"","",1,0,false,,"Ostashkovsky District, Tver Oblast, Russia",57.2139892222,33.1134342222,,,,,,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
53208045,2020-07-11 9:47:38 AM EDT,2020-07-11,2020-07-11 13:47:38 UTC,Eastern Time (US & Canada),119644,rroutledge,2020-07-15 23:33:22 UTC,2021-04-16 17:08:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/53208045,https://inaturalist-open-data.s3.amazonaws.com/photos/84614394/medium.jpeg,,"",Awns,1,0,false,2,"Ontario P0S, Canada",47.9545968611,-84.2688441944,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53235241,2020-07-16 10:37:04 AM GMT+03:00,2020-07-16,2020-07-16 07:37:04 UTC,Baghdad,3238846,kaitaaho,2020-07-16 07:37:32 UTC,2020-07-16 08:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/53235241,https://inaturalist-open-data.s3.amazonaws.com/photos/84661232/medium.jpeg,,"",,1,0,false,2,"35300 Orivesi, Suomi",61.6829199813,24.3533236161,17,,,,17,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53260594,2020/07/11 4:23 PM EDT,2020-07-11,2020-07-11 20:23:00 UTC,Eastern Time (US & Canada),634354,nonfictionsteve,2020-07-16 14:53:08 UTC,2022-01-15 04:41:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53260594,https://inaturalist-open-data.s3.amazonaws.com/photos/84700803/medium.jpg,,"","",1,0,false,,"Rock Pond, MI, USA",46.6551166703,-87.6282891748,4,,,,4,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53293412,2020-07-16 3:59:18 PM EDT,2020-07-16,2020-07-16 19:59:18 UTC,Eastern Time (US & Canada),167852,kylembradford,2020-07-16 20:01:06 UTC,2020-07-23 19:25:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53293412,https://inaturalist-open-data.s3.amazonaws.com/photos/84754427/medium.jpeg,,"",,1,0,false,2,"Petersburgh, NY 12138, USA",42.7357113056,-73.2699175556,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53296905,2020-07-10 5:03:33 PM EDT,2020-07-10,2020-07-10 21:03:33 UTC,Eastern Time (US & Canada),119644,rroutledge,2020-07-16 20:34:17 UTC,2021-07-12 03:24:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/53296905,https://inaturalist-open-data.s3.amazonaws.com/photos/84760018/medium.jpeg,,"",Awns,1,0,false,2,"Ontario P0T, Canada",48.5938626944,-86.2910618333,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53341071,2020-07-17 10:18:53 AM GMT+03:00,2020-07-17,2020-07-17 07:18:53 UTC,Baghdad,3103606,mariahallfors,2020-07-17 07:20:09 UTC,2021-08-02 10:26:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53341071,https://inaturalist-open-data.s3.amazonaws.com/photos/84833551/medium.jpeg,,"",,1,0,false,2,"Vols, 02550 Kyrkslätt, Finland",60.174183,24.3988342,,,,,,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53374012,2020-07-17 6:50:28 PM GMT+03:00,2020-07-17,2020-07-17 15:50:28 UTC,Baghdad,3001409,eija31,2020-07-17 15:51:00 UTC,2021-08-02 10:27:37 UTC,research,,https://www.inaturalist.org/observations/53374012,https://static.inaturalist.org/photos/84887951/medium.jpeg,,"",,1,0,false,2,"25420 Salo, Suomi",60.3762037,23.7290557,2700,,,,2700,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53395161,2020/07/14 6:01 PM +0300,2020-07-14,2020-07-14 15:01:00 UTC,Minsk,3078427,ruslan_tsv,2020-07-17 19:26:35 UTC,2022-01-16 07:57:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53395161,https://inaturalist-open-data.s3.amazonaws.com/photos/84918310/medium.jpg,,"","",3,0,false,,"Astravyets, Hrodna, Belarus",54.8053626944,26.0454044167,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53395177,2020/07/15 3:55 PM +0300,2020-07-15,2020-07-15 12:55:00 UTC,Minsk,3078427,ruslan_tsv,2020-07-17 19:26:41 UTC,2022-01-16 07:29:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53395177,https://inaturalist-open-data.s3.amazonaws.com/photos/84918432/medium.jpg,,"","",3,0,false,,"Astravyets, Hrodna, Belarus",54.80016325,25.9849891389,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53494089,2020-07-18 8:01:53 PM GMT+03:00,2020-07-18,2020-07-18 17:01:53 UTC,Baghdad,2975720,kauko_paltta,2020-07-18 17:03:27 UTC,2021-08-02 10:25:53 UTC,research,,https://www.inaturalist.org/observations/53494089,https://static.inaturalist.org/photos/85083701/medium.jpeg,,"",,1,0,false,2,"52300 Mikkeli, Suomi",61.49882781,27.30352045,3,,,,3,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53494128,2020-07-18 8:02:18 PM GMT+03:00,2020-07-18,2020-07-18 17:02:18 UTC,Baghdad,2975717,raija_paltta,2020-07-18 17:03:48 UTC,2021-08-02 10:26:30 UTC,research,,https://www.inaturalist.org/observations/53494128,https://static.inaturalist.org/photos/85085149/medium.jpeg,,"",,1,0,false,2,"52300 Mikkeli, Suomi",61.49881055,27.30350772,4,,,,4,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53500116,2020-07-09 5:18:52 PM EDT,2020-07-09,2020-07-09 21:18:52 UTC,Eastern Time (US & Canada),119644,rroutledge,2020-07-18 17:53:22 UTC,2021-07-12 03:14:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/53500116,https://inaturalist-open-data.s3.amazonaws.com/photos/85093787/medium.jpeg,,"",awns,1,0,false,2,"Ontario P0T, Canada",48.5924507222,-86.3001264722,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53500450,2020-07-18 7:54:35 PM GMT+02:00,2020-07-18,2020-07-18 17:54:35 UTC,Africa/Johannesburg,3081384,sjoukjeeverad,2020-07-18 17:56:01 UTC,2021-01-30 05:51:25 UTC,research,,https://www.inaturalist.org/observations/53500450,https://static.inaturalist.org/photos/85094364/medium.jpeg,,"",,2,0,false,2,"Bonnal, Luxemburg",49.9037832487,5.8856854029,7,,,,7,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
53502076,2020/07/17 7:43 AM CEST,2020-07-17,2020-07-17 05:43:00 UTC,Paris,2700242,berkovec,2020-07-18 18:10:24 UTC,2020-08-15 13:31:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53502076,https://inaturalist-open-data.s3.amazonaws.com/photos/85096418/medium.jpg,,"",,1,0,false,,"330 11 Třemošná, Česko",49.801498,13.35284,,,,,,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
53520979,2020/07/17 5:15 PM MSK,2020-07-17,2020-07-17 14:15:00 UTC,Moscow,2615471,maxim_ismaylov,2020-07-18 20:46:57 UTC,2020-10-16 05:46:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/53520979,https://inaturalist-open-data.s3.amazonaws.com/photos/85125569/medium.jpg,,"",,2,0,false,,"Всеволожский р-н, Ленинградская обл., Россия",60.1518583333,30.5883433333,,,,,,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
53525621,2020-07-18 3:22:09 PM GMT+03:00,2020-07-18,2020-07-18 12:22:09 UTC,Baghdad,3120442,achertok,2020-07-18 21:27:17 UTC,2020-07-24 19:27:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53525621,https://inaturalist-open-data.s3.amazonaws.com/photos/85136613/medium.jpeg,,"",,1,0,false,2,"Ленинградская обл., Россия, 188222",58.9355839722,30.580819,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53624720,Sun Jul 19 2020 13:56:19 GMT+0200 (GMT+2),2020-07-19,2020-07-19 11:56:19 UTC,Africa/Johannesburg,395425,nannie,2020-07-19 17:32:46 UTC,2021-05-14 14:41:18 UTC,research,,https://www.inaturalist.org/observations/53624720,https://static.inaturalist.org/photos/85296264/medium.jpg,,"",,1,0,false,3,"Karlskronavägen, Älmeboda, Kronobergs län, SE",56.55300833,15.26814167,20,,,,20,,,false,,,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
53651370,Sun Jul 19 2020 18:11:43 GMT+0300 (GMT+3),2020-07-19,2020-07-19 15:11:43 UTC,Istanbul,2756345,jaakkomattila,2020-07-19 20:58:44 UTC,2021-08-01 22:55:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53651370,https://inaturalist-open-data.s3.amazonaws.com/photos/85340233/medium.jpg,,"",,1,0,false,3,"Notkokuja, Noormarkku, Satakunta, FI",61.58679167,21.88902833,10,,,,10,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53701610,2020/06/20 12:30 PM CEST,2020-06-20,2020-06-20 10:30:00 UTC,Warsaw,742419,grzegorz_grzejszczak,2020-07-20 07:10:14 UTC,2020-07-23 09:28:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53701610,https://inaturalist-open-data.s3.amazonaws.com/photos/85423832/medium.jpeg,,"","",1,0,false,,"Drawsko, West Pomeranian, Poland",53.4899797222,16.4549713889,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
53703342,2020-07-20 10:54:47 AM GMT+03:00,2020-07-20,2020-07-20 07:54:47 UTC,Baghdad,3013964,paulitapio,2020-07-20 07:55:41 UTC,2021-08-02 10:25:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53703342,https://inaturalist-open-data.s3.amazonaws.com/photos/85427425/medium.jpeg,,"",,2,0,false,2,"Kiviteltankatu, 00710 Helsinki, Suomi",60.23062087,24.99618836,8,,,,8,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53703444,2020-07-20 10:55:42 AM GMT+03:00,2020-07-20,2020-07-20 07:55:42 UTC,Baghdad,3013964,paulitapio,2020-07-20 07:58:03 UTC,2021-08-02 10:25:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53703444,https://inaturalist-open-data.s3.amazonaws.com/photos/85427695/medium.jpeg,,"",,1,0,false,2,"Kiviteltankatu, 00710 Helsinki, Suomi",60.23068195,24.99615778,8,,,,8,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53809003,Mon Jul 20 2020 11:46:30 GMT+0300 (GMT+3),2020-07-20,2020-07-20 08:46:30 UTC,Istanbul,2756345,jaakkomattila,2020-07-21 04:29:46 UTC,2020-07-21 05:10:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53809003,https://inaturalist-open-data.s3.amazonaws.com/photos/85596161/medium.jpg,,"",,1,0,false,3,"Nopsala, Noormarkku, Satakunta, FI",61.59008833,21.89566167,10,,,,10,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53834687,2020-07-21 3:59:07 PM GMT+03:00,2020-07-21,2020-07-21 12:59:07 UTC,Baghdad,3122658,jariniittuinper,2020-07-21 13:01:12 UTC,2021-08-02 10:25:22 UTC,research,,https://www.inaturalist.org/observations/53834687,https://static.inaturalist.org/photos/85958811/medium.jpeg,,"",,1,0,false,2,"54390 Lappeenranta, Suomi",60.9075023142,28.0428637192,9,,,,9,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53848599,Tue Jul 21 2020 18:28:38 GMT+0300 (GMT+3),2020-07-21,2020-07-21 15:28:38 UTC,Baghdad,3353513,siiri7,2020-07-21 15:32:20 UTC,2021-08-02 10:25:00 UTC,research,,https://www.inaturalist.org/observations/53848599,https://static.inaturalist.org/photos/85658788/medium.jpg,,"",,2,0,false,3,"Läntinen Pihlajasaari, Helsinki, Uusimaa, FI",60.13668805,24.9129954127,4,,,,4,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53874569,2020/07/21 3:40 PM CEST,2020-07-21,2020-07-21 13:40:00 UTC,Amsterdam,395425,nannie,2020-07-21 19:37:36 UTC,2021-05-14 14:41:18 UTC,research,,https://www.inaturalist.org/observations/53874569,https://static.inaturalist.org/photos/85698922/medium.jpeg,,"",,1,0,false,,"Tingsryd V, Sverige",56.6923421622,15.1175159481,11,,,,11,,,false,,,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
53924381,Mon Jul 20 2020 13:41:48 GMT+0200 (GMT+2),2020-07-20,2020-07-20 11:41:48 UTC,Africa/Johannesburg,256376,vesper,2020-07-22 07:22:41 UTC,2021-08-03 11:30:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53924381,https://inaturalist-open-data.s3.amazonaws.com/photos/85781976/medium.jpg,,"",,1,0,false,3,"Södra Lunger, Arboga, Västmanland, SE",59.30465333,15.67960833,504,,,,504,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
53924482,Mon Jul 20 2020 13:52:41 GMT+0200 (GMT+2),2020-07-20,2020-07-20 11:52:41 UTC,Africa/Johannesburg,256376,vesper,2020-07-22 07:25:39 UTC,2021-08-03 11:30:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53924482,https://inaturalist-open-data.s3.amazonaws.com/photos/85782128/medium.jpg,,"",,1,0,false,3,"Södra Lunger, Arboga, Västmanland, SE",59.30457,15.67926167,4,,,,4,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
54077445,2020-07-23 5:12:55 PM GMT+03:00,2020-07-23,2020-07-23 14:12:55 UTC,Baghdad,2989438,anne603,2020-07-23 18:04:11 UTC,2020-07-24 03:59:36 UTC,research,,https://www.inaturalist.org/observations/54077445,https://static.inaturalist.org/photos/86027691/medium.jpeg,,"",,1,0,false,2,"37550 Lempäälä, Suomi",61.3503336121,23.8019217923,33,,,,33,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
54078658,Wed Jul 22 2020 10:16:21 GMT-0400 (EDT),2020-07-22,2020-07-22 14:16:21 UTC,Eastern Time (US & Canada),19374,rcurran,2020-07-23 18:15:22 UTC,2020-07-25 15:09:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54078658,https://inaturalist-open-data.s3.amazonaws.com/photos/86029728/medium.jpg,,"",,1,0,false,3,"Adirondack Park, Lake Placid, NY, US",44.24545333,-73.98014667,105,,,,105,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54144616,2020-07-24 2:04:44 PM GMT+03:00,2020-07-24,2020-07-24 11:04:44 UTC,Baghdad,2979557,mervi4,2020-07-24 11:05:55 UTC,2021-08-02 10:23:16 UTC,research,,https://www.inaturalist.org/observations/54144616,https://static.inaturalist.org/photos/86137928/medium.jpeg,,"",,1,0,false,2,"49660 Hamina, Suomi",60.7654382065,27.3758516828,8,,,,8,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
54181279,2020/07/24 5:31 PM BST,2020-07-24,2020-07-24 16:31:00 UTC,Europe/London,2164172,calum_mclennan,2020-07-24 17:56:54 UTC,2020-07-28 10:46:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/54181279,https://inaturalist-open-data.s3.amazonaws.com/photos/86198053/medium.jpeg,,"","",2,0,false,,"Lancashire, UK",53.8423328701,-2.4855916249,31,,,,31,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54255163,2020-07-25 2:32:35 PM GMT+03:00,2020-07-25,2020-07-25 14:32:35 UTC,UTC,3057487,blu3bonn3t,2020-07-25 11:43:11 UTC,2021-09-17 18:45:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54255163,https://inaturalist-open-data.s3.amazonaws.com/photos/86322893/medium.jpeg,,"",,1,0,false,2,"Central Finland, FI-LS, FI",61.7866151072,25.5227461049,9,,,,24612,obscured,,true,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
54336600,2020/07/18 1:20 PM HST,2020-07-18,2020-07-18 23:20:00 UTC,Hawaii,100603,alexgraeff,2020-07-25 23:50:29 UTC,2022-01-15 04:41:03 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/54336600,https://inaturalist-open-data.s3.amazonaws.com/photos/86451656/medium.jpg,,"","",1,0,false,,"Michigan, US",46.9510623977,-87.9685488877,10,,,,26935,obscured,,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54386324,2020/07/22 12:39 PM CEST,2020-07-22,2020-07-22 10:39:00 UTC,Paris,2396792,luskoun,2020-07-26 12:54:36 UTC,2020-07-26 18:51:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54386324,https://inaturalist-open-data.s3.amazonaws.com/photos/86534670/medium.jpeg,,"","",1,0,false,,"561 69 Dolní Morava, Czechia",50.2031359181,16.8384101666,4,,,,4,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
54452863,2020/07/25 4:30 PM UTC,2020-07-25,,UTC,1761435,plrays,2020-07-26 21:44:00 UTC,2020-07-27 00:09:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54452863,https://inaturalist-open-data.s3.amazonaws.com/photos/86640037/medium.jpeg,,"",,1,0,false,,"Медвежьегорск, Респ. Карелия, Россия",62.91595,34.4790583333,10,,,,10,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
54611526,Tue Jul 28 2020 10:48:15 GMT+0200 (GMT+2),2020-07-28,2020-07-28 08:48:15 UTC,Africa/Johannesburg,2455824,evach,2020-07-28 08:48:52 UTC,2020-08-02 06:46:41 UTC,research,,https://www.inaturalist.org/observations/54611526,https://static.inaturalist.org/photos/86905493/medium.jpg,,"",,1,0,false,3,"Suchý Důl, Královéhradecký, CZ",50.5405094887,16.2948441822,6,,,,6,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
54636421,2020-07-28 6:15:20 PM GMT+03:00,2020-07-28,2020-07-28 15:15:20 UTC,Baghdad,3023994,ilari2,2020-07-28 15:15:54 UTC,2020-07-28 17:25:39 UTC,research,,https://www.inaturalist.org/observations/54636421,https://static.inaturalist.org/photos/86947478/medium.jpeg,,"",,1,0,false,2,"29900 Merikarvia, Suomi",61.9194292541,21.4373051875,19,,,,19,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
54685676,2020/07/23 9:04 AM EDT,2020-07-23,2020-07-23 13:04:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,2020-07-28 23:42:12 UTC,2020-07-29 21:35:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54685676,https://inaturalist-open-data.s3.amazonaws.com/photos/87003129/medium.jpeg,,"","",1,0,false,,"Thunder Bay, Ontario, Canada",48.7769066667,-86.61477,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54723515,2020/07/23 10:39 AM EDT,2020-07-23,2020-07-23 14:39:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,2020-07-29 11:58:06 UTC,2020-07-29 21:20:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54723515,https://inaturalist-open-data.s3.amazonaws.com/photos/87091376/medium.jpeg,,"","",1,0,false,,"Thunder Bay, Ontario, Canada",48.7768583333,-86.61469,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54723542,2020/07/23 3:42 PM EDT,2020-07-23,2020-07-23 19:42:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,2020-07-29 11:58:14 UTC,2020-07-29 12:27:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54723542,https://inaturalist-open-data.s3.amazonaws.com/photos/87092438/medium.jpeg,,"","",1,0,false,,"Thunder Bay District, ON, Canada",48.7814033333,-86.6143166667,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54737063,2020/06/25 6:55 AM CST,2020-06-25,2020-06-24 22:55:00 UTC,Taipei,809196,jokerkuo,2020-07-29 14:52:53 UTC,2020-07-30 07:55:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54737063,https://inaturalist-open-data.s3.amazonaws.com/photos/87114780/medium.jpeg,,"","",1,0,false,,台灣台中市,24.393196,121.25305,,,,,,,open,false,,,曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
54785521,2020-07-29 9:35:34 a.m. NDT,2020-07-29,2020-07-29 12:05:34 UTC,Newfoundland,1915947,johanna85,2020-07-29 23:01:18 UTC,2021-01-26 21:47:57 UTC,research,,https://www.inaturalist.org/observations/54785521,https://static.inaturalist.org/photos/87193429/medium.jpeg,,"",,1,0,false,2,"Terra Nova, CA-NF-SE, CA-NF, CA",48.59429133,-53.84761364,20,,,,20,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54808407,Wed Jul 29 2020 16:31:55 GMT-0400 (EDT),2020-07-29,2020-07-29 20:31:55 UTC,Eastern Time (US & Canada),50920,susanhewitt,2020-07-30 03:42:48 UTC,2021-07-29 15:30:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54808407,https://inaturalist-open-data.s3.amazonaws.com/photos/87231117/medium.jpg,,"",,1,0,false,3,"Central Park, New York, NY, US",40.7843151363,-73.9668839705,10,,,,10,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54825254,Thu Jul 30 2020 09:47:30 GMT+0300 (GMT+3),2020-07-30,2020-07-30 06:47:30 UTC,Moscow,2361322,fedor_kondrachuk,2020-07-30 11:06:12 UTC,2020-10-03 09:33:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54825254,https://inaturalist-open-data.s3.amazonaws.com/photos/87259774/medium.jpg,,"",,2,0,false,3,"Ладожское Озеро, Республика Карелия, RU",61.56475,30.72193,4,,,,4,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
54896006,2020/07/29 5:04 PM ADT,2020-07-29,2020-07-29 20:04:00 UTC,Atlantic Time (Canada),191857,johnklymko,2020-07-31 00:36:46 UTC,2020-08-25 15:50:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54896006,https://inaturalist-open-data.s3.amazonaws.com/photos/87371281/medium.jpeg,,"",,1,0,false,,"Queens County, PE, Canada",46.4112193157,-63.0533371064,15,,,,15,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
54920089,Fri Jul 24 2020 10:08:43 GMT+0200 (GMT+2),2020-07-24,2020-07-24 06:08:43 UTC,Pretoria,2874419,simon_e,2020-07-31 12:25:14 UTC,2022-01-02 22:06:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54920089,https://inaturalist-open-data.s3.amazonaws.com/photos/87416655/medium.jpg,,"",,1,0,false,3,"Zum Funkhaus, Siegenburg, Bayern, DE",48.7551680916,11.8312392382,22,,,,22,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
54949181,2020/07/29 10:34 AM CEST,2020-07-29,2020-07-29 08:34:00 UTC,Paris,2437483,pierrettenyssen,2020-07-31 17:39:14 UTC,2020-12-19 11:01:38 UTC,research,CC0,https://www.inaturalist.org/observations/54949181,https://inaturalist-open-data.s3.amazonaws.com/photos/87455803/medium.jpg,,"","",1,0,false,,"Antwerpen, Vlaanderen, Belgium",51.36227075,4.3356261333,,,,,,,,false,,"",Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
55075817,2020-07-26 1:25:48 PM GMT+03:00,2020-07-26,2020-07-26 10:25:48 UTC,Baghdad,3120442,achertok,2020-08-01 20:12:45 UTC,2020-08-02 08:19:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55075817,https://inaturalist-open-data.s3.amazonaws.com/photos/87672650/medium.jpeg,,"",,1,0,false,2,"Лемболово, Ленинградская обл., Россия, 188695",60.410428,30.331499,,,,,,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
55170201,2020-08-02 6:29:50 PM GMT+02:00,2020-08-02,2020-08-02 16:29:50 UTC,Africa/Johannesburg,3360677,brianthedogowner,2020-08-02 16:30:24 UTC,2020-08-03 09:24:41 UTC,research,,https://www.inaturalist.org/observations/55170201,https://static.inaturalist.org/photos/87829794/medium.jpeg,,"",,1,0,false,2,"3450 Lillerød, Danmark",55.8819516667,12.3657816667,6,,,,6,,,false,,,Bølget bunke,Avenella flexuosa,wavy hair-grass,Plantae,288069
